787,3.80E-07
786,3.93E-07
785,3.92E-07
784,3.97E-07
783,3.95E-07
782,4.07E-07
781,4.09E-07
780,4.06E-07
779,4.09E-07
778,4.12E-07
777,4.10E-07
777,4.18E-07
776,4.21E-07
775,4.14E-07
774,4.22E-07
773,4.26E-07
772,4.25E-07
771,4.21E-07
770,4.30E-07
769,4.22E-07
768,4.23E-07
768,4.20E-07
767,3.87E-07
766,3.56E-07
765,2.88E-07
764,2.48E-07
763,2.16E-07
762,2.27E-07
761,2.85E-07
761,1.08E-07
760,1.38E-07
759,4.75E-07
758,4.66E-07
757,4.72E-07
756,4.76E-07
755,4.75E-07
755,4.81E-07
754,4.87E-07
753,4.82E-07
752,4.85E-07
751,4.86E-07
750,4.89E-07
749,4.90E-07
749,4.97E-07
748,5.01E-07
747,5.06E-07
746,5.04E-07
745,5.11E-07
744,5.03E-07
744,5.10E-07
743,5.16E-07
742,4.99E-07
741,4.96E-07
740,5.07E-07
739,5.06E-07
739,4.93E-07
738,5.01E-07
737,5.09E-07
736,4.97E-07
735,5.00E-07
735,5.23E-07
734,5.36E-07
733,5.31E-07
732,5.16E-07
731,4.91E-07
730,5.41E-07
730,5.53E-07
729,4.60E-07
728,5.68E-07
727,4.91E-07
727,6.46E-07
726,4.87E-07
725,5.83E-07
724,5.72E-07
723,5.85E-07
723,6.00E-07
722,6.10E-07
721,5.84E-07
720,6.47E-07
719,4.90E-07
719,5.36E-07
718,5.85E-07
717,4.81E-07
716,5.75E-07
716,5.75E-07
715,5.78E-07
714,6.01E-07
713,6.13E-07
713,6.08E-07
712,6.16E-07
711,6.22E-07
710,6.27E-07
709,6.26E-07
709,6.23E-07
708,6.33E-07
707,6.29E-07
706,6.31E-07
706,6.25E-07
705,6.33E-07
704,6.53E-07
703,6.46E-07
703,6.71E-07
702,6.40E-07
701,6.57E-07
701,6.26E-07
700,6.57E-07
699,6.63E-07
698,6.74E-07
698,6.54E-07
697,6.86E-07
696,7.45E-07
695,6.87E-07
695,6.88E-07
694,6.69E-07
693,6.86E-07
693,6.81E-07
692,6.67E-07
691,7.19E-07
690,6.69E-07
690,6.48E-07
689,6.48E-07
688,7.02E-07
687,6.17E-07
687,4.81E-07
686,7.56E-07
685,7.44E-07
685,7.60E-07
684,7.41E-07
683,7.63E-07
683,7.68E-07
682,7.76E-07
681,7.77E-07
680,7.78E-07
680,7.83E-07
679,7.87E-07
678,7.89E-07
678,7.97E-07
677,7.96E-07
676,7.97E-07
676,8.07E-07
675,8.00E-07
674,8.07E-07
674,8.12E-07
673,8.18E-07
672,8.17E-07
672,8.06E-07
671,8.21E-07
670,8.25E-07
670,8.30E-07
669,8.41E-07
668,8.46E-07
668,8.30E-07
667,8.48E-07
666,8.37E-07
666,8.52E-07
665,8.59E-07
664,8.49E-07
664,8.51E-07
663,8.49E-07
662,8.66E-07
662,8.74E-07
661,8.66E-07
660,8.65E-07
660,8.61E-07
659,8.50E-07
658,8.56E-07
658,8.65E-07
657,8.14E-07
656,7.13E-07
656,6.95E-07
655,8.33E-07
654,8.47E-07
654,8.94E-07
653,8.75E-07
652,9.03E-07
652,8.74E-07
651,8.53E-07
651,9.18E-07
650,9.05E-07
649,8.24E-07
649,8.80E-07
648,8.78E-07
647,8.78E-07
647,8.87E-07
646,9.00E-07
645,9.17E-07
645,9.27E-07
644,9.53E-07
644,9.41E-07
643,9.48E-07
642,9.66E-07
642,9.46E-07
641,9.52E-07
641,9.48E-07
640,9.59E-07
639,9.60E-07
639,9.83E-07
638,9.89E-07
637,9.94E-07
637,9.93E-07
636,9.82E-07
636,9.67E-07
635,9.94E-07
634,9.93E-07
634,9.84E-07
633,9.77E-07
633,1.01E-06
632,9.94E-07
631,9.55E-07
631,9.97E-07
630,1.00E-06
630,9.76E-07
629,9.96E-07
628,1.02E-06
628,9.75E-07
627,9.98E-07
627,1.03E-06
626,1.04E-06
625,1.02E-06
625,1.02E-06
624,1.03E-06
624,1.05E-06
623,1.06E-06
623,1.05E-06
622,1.08E-06
621,1.06E-06
621,1.09E-06
620,1.11E-06
620,1.10E-06
619,1.09E-06
619,1.09E-06
618,1.11E-06
617,1.10E-06
617,1.08E-06
616,1.06E-06
616,1.07E-06
615,1.11E-06
615,1.13E-06
614,1.12E-06
613,1.08E-06
613,1.14E-06
612,1.13E-06
612,1.13E-06
611,1.16E-06
611,1.16E-06
610,1.12E-06
609,1.17E-06
609,1.16E-06
608,1.17E-06
608,1.17E-06
607,1.19E-06
607,1.20E-06
606,1.19E-06
606,1.20E-06
605,1.20E-06
604,1.22E-06
604,1.21E-06
603,1.23E-06
603,1.22E-06
602,1.20E-06
602,1.17E-06
601,1.20E-06
601,1.20E-06
600,1.21E-06
600,1.21E-06
599,1.23E-06
598,1.20E-06
598,1.21E-06
597,1.20E-06
597,1.25E-06
596,1.21E-06
596,1.26E-06
595,1.20E-06
595,1.20E-06
594,1.21E-06
594,1.23E-06
593,1.26E-06
593,1.23E-06
592,1.24E-06
592,1.22E-06
591,1.23E-06
591,1.24E-06
590,1.25E-06
589,1.14E-06
589,1.08E-06
588,1.12E-06
588,1.28E-06
587,1.32E-06
587,1.35E-06
586,1.35E-06
586,1.33E-06
585,1.31E-06
585,1.36E-06
584,1.38E-06
584,1.40E-06
583,1.39E-06
583,1.40E-06
582,1.41E-06
582,1.41E-06
581,1.38E-06
581,1.40E-06
580,1.38E-06
580,1.40E-06
579,1.39E-06
579,1.38E-06
578,1.35E-06
578,1.36E-06
577,1.40E-06
577,1.42E-06
576,1.42E-06
576,1.39E-06
575,1.39E-06
575,1.41E-06
574,1.43E-06
574,1.45E-06
573,1.45E-06
573,1.45E-06
572,1.47E-06
572,1.46E-06
571,1.45E-06
571,1.36E-06
570,1.40E-06
570,1.43E-06
569,1.47E-06
569,1.45E-06
568,1.43E-06
568,1.46E-06
567,1.52E-06
567,1.53E-06
566,1.51E-06
566,1.47E-06
565,1.45E-06
565,1.52E-06
564,1.55E-06
564,1.54E-06
564,1.52E-06
563,1.55E-06
563,1.59E-06
562,1.52E-06
562,1.56E-06
561,1.50E-06
561,1.64E-06
560,1.60E-06
560,1.51E-06
559,1.56E-06
559,1.53E-06
558,1.49E-06
558,1.62E-06
557,1.63E-06
557,1.57E-06
556,1.61E-06
556,1.62E-06
556,1.67E-06
555,1.67E-06
555,1.71E-06
554,1.68E-06
554,1.70E-06
553,1.67E-06
553,1.67E-06
552,1.64E-06
552,1.73E-06
551,1.72E-06
551,1.66E-06
550,1.70E-06
550,1.69E-06
550,1.73E-06
549,1.73E-06
549,1.73E-06
548,1.75E-06
548,1.70E-06
547,1.64E-06
547,1.76E-06
546,1.77E-06
546,1.70E-06
546,1.78E-06
545,1.74E-06
545,1.78E-06
544,1.71E-06
544,1.85E-06
543,1.73E-06
543,1.72E-06
542,1.77E-06
542,1.75E-06
542,1.80E-06
541,1.77E-06
541,1.71E-06
540,1.66E-06
540,1.77E-06
539,1.74E-06
