787,0.479471797
786,0.495077605
785,0.492992898
784,0.498453011
783,0.495104019
782,0.509315147
781,0.510991447
780,0.506377596
779,0.509305008
778,0.512171269
777,0.508874564
777,0.517921185
776,0.52080473
775,0.51128467
774,0.520278406
773,0.524379701
772,0.522275585
771,0.516518296
770,0.52667256
769,0.515996303
768,0.516374052
768,0.511886664
767,0.470881722
766,0.432458519
765,0.349246636
764,0.300267875
763,0.261094862
762,0.273939996
761,0.343352413
761,0.129901691
760,0.165689857
759,0.569439525
758,0.557695331
757,0.563948836
756,0.567776572
755,0.565687055
755,0.57184396
754,0.578026819
753,0.571150564
752,0.573783008
751,0.574025326
750,0.576593702
749,0.576827451
749,0.584115797
748,0.58783221
747,0.592714897
746,0.589379625
745,0.596592933
744,0.586260174
744,0.593451616
743,0.599447275
742,0.578733047
741,0.574324216
740,0.586093576
739,0.583962909
739,0.568000987
738,0.576287598
737,0.584499011
736,0.569811644
735,0.5722839
735,0.597633142
734,0.611449653
733,0.604748508
732,0.586703992
731,0.557372357
730,0.613083512
730,0.62565838
729,0.519564988
728,0.640498967
727,0.552784956
727,0.726075872
726,0.546438584
725,0.653117439
724,0.639734478
723,0.653166758
723,0.668799026
722,0.678816748
721,0.648816587
720,0.717655563
719,0.542607462
719,0.592545497
718,0.645653008
717,0.529976729
716,0.632527826
716,0.631483189
715,0.633710013
714,0.657851738
713,0.669889133
713,0.663330879
712,0.670926468
711,0.676347885
710,0.680655825
709,0.67843977
709,0.674092525
708,0.683775468
707,0.678343528
706,0.6793927
706,0.671816307
705,0.679269551
704,0.699562455
703,0.690950191
703,0.716489144
702,0.682268594
701,0.699241541
701,0.66511569
700,0.696933815
699,0.702141863
698,0.712614165
698,0.690296198
697,0.722875035
696,0.783750348
695,0.721547484
695,0.721412255
694,0.700308439
693,0.71692548
693,0.710527503
692,0.69478748
691,0.747702954
690,0.694544616
690,0.671634898
689,0.670525675
688,0.72520661
687,0.636349758
687,0.4952509
686,0.77713182
685,0.763564823
685,0.778696073
684,0.757953142
683,0.779171528
683,0.782979392
682,0.789848927
681,0.789527284
680,0.789245432
680,0.793003086
679,0.795768222
678,0.796447345
678,0.803214086
677,0.800873895
676,0.800563217
676,0.809263403
675,0.800906694
674,0.80659257
674,0.810246842
673,0.814890502
672,0.812542687
672,0.80027697
671,0.81381586
670,0.816420118
670,0.820048768
669,0.82950648
668,0.833097093
668,0.815992476
667,0.832285724
666,0.820130896
666,0.833441786
665,0.838913609
664,0.827783481
664,0.828377774
663,0.825051525
662,0.840188514
662,0.846529645
661,0.837415617
660,0.835059973
660,0.829835601
659,0.817879054
658,0.822296497
658,0.829557127
657,0.779377145
656,0.681517302
656,0.66323967
655,0.793605643
654,0.805595725
654,0.848923279
653,0.829488892
652,0.854627014
652,0.825799355
651,0.804629609
651,0.864517981
650,0.850889712
649,0.773451861
649,0.824629629
648,0.821420318
647,0.82006372
647,0.82708923
646,0.837840881
645,0.852225241
645,0.860090986
644,0.882785866
644,0.870221878
643,0.87525871
642,0.890380136
642,0.870515857
641,0.874594605
641,0.869490963
640,0.8781289
639,0.877562803
639,0.897114316
638,0.901103733
637,0.904161085
637,0.901752911
636,0.890289129
636,0.875249597
635,0.898202879
634,0.895810574
634,0.886237131
633,0.878468429
633,0.906645854
632,0.890810304
631,0.854436198
631,0.89053413
630,0.891758718
630,0.868902444
629,0.88526953
628,0.905084661
628,0.86374768
627,0.882637085
627,0.909432351
626,0.916740428
625,0.897635447
625,0.896152977
624,0.903439408
624,0.919486591
623,0.926705553
623,0.916451984
622,0.941064488
621,0.922121693
621,0.946638608
620,0.962406421
620,0.952165686
619,0.941956152
619,0.940400485
618,0.956064392
617,0.945891141
617,0.927168794
616,0.908505708
616,0.91555706
615,0.948195594
615,0.963711093
614,0.953610024
613,0.918019176
613,0.967425578
612,0.957360466
612,0.955779359
611,0.979519175
611,0.977901472
610,0.942640105
609,0.98307177
609,0.973064377
608,0.979827311
608,0.9782091
607,0.993311906
607,1
606,0.990033652
606,0.996699673
605,0.995053596
604,0.100995762
604,0.100002962
603,0.101487082
603,0.100496196
602,0.09868639
602,0.096058419
601,0.098360693
601,0.098198247
600,0.098852571
600,0.098689313
599,0.100153938
598,0.097551144
598,0.098201156
597,0.097229194
597,0.101110834
596,0.097715414
596,0.101586159
595,0.096588476
595,0.096428958
594,0.097071492
594,0.098512107
593,0.100750064
593,0.098186985
592,0.098821332
592,0.097067745
591,0.097701312
591,0.098332522
590,0.09896138
589,0.090105304
589,0.085221438
588,0.08823324
588,0.100670547
587,0.103643265
587,0.105825601
586,0.105650827
586,0.103911467
585,0.102180707
585,0.105906521
584,0.107285615
584,0.108659865
583,0.107705974
583,0.108301252
582,0.108897382
582,0.108717535
581,0.106226884
581,0.107587572
580,0.105876301
580,0.107232498
579,0.106291138
579,0.105352594
578,0.102893378
578,0.10348393
577,0.106349931
577,0.107693294
576,0.107515435
576,0.10506841
575,0.104894887
575,0.106230642
574,0.107558669
574,0.108882019
573,0.108702197
573,0.108522673
572,0.109837006
572,0.10891006
571,0.107985876
571,0.101116755
570,0.103917197
570,0.105970465
569,0.108753097
569,0.107097108
568,0.105446292
568,0.107479406
567,0.111712096
567,0.112260926
566,0.110611295
566,0.107502048
565,0.105865109
565,0.11079266
564,0.112794486
564,0.111879186
564,0.110244635
563,0.112236559
563,0.114941187
562,0.10969932
562,0.112401504
561,0.107899429
561,0.117775328
560,0.114711725
560,0.108081083
559,0.111476394
559,0.109150393
558,0.106122812
558,0.115191774
557,0.115711011
557,0.111267206
556,0.113911999
556,0.114432687
556,0.117767721
555,0.117573225
555,0.120191796
554,0.117886513
554,0.119094963
553,0.116798445
553,0.116605549
552,0.114322882
552,0.120396794
551,0.119503558
551,0.115143896
550,0.117724946
550,0.116836771
550,0.11940588
549,0.119208678
549,0.119011801
548,0.120188069
548,0.116563196
547,0.112263066
547,0.120276584
546,0.12076258
546,0.115795072
546,0.12104366
545,0.118126964
545,0.120644176
544,0.115708284
544,0.124974832
543,0.116674493
543,0.115808873
542,0.118979408
542,0.11743879
542,0.120595538
541,0.118390888
541,0.114188329
540,0.110665617
