787,0.085268894
786,0.088017789
785,0.087620847
784,0.088564693
783,0.087943239
782,0.090440345
781,0.090710771
780,0.08986474
779,0.090357124
778,0.090838358
777,0.090226563
777,0.091803018
776,0.092286423
775,0.090572275
774,0.092137816
773,0.092836252
772,0.092435982
771,0.091389575
770,0.093158235
769,0.091242412
768,0.091281799
768,0.090461379
767,0.083189944
766,0.076378842
765,0.061663824
764,0.053000102
763,0.046071862
762,0.048323958
761,0.060550365
761,0.02290135
760,0.029201947
759,0.10033053
758,0.098231803
757,0.09930347
756,0.099947468
755,0.099549751
755,0.100603036
754,0.101660245
753,0.100420732
752,0.100853289
751,0.100865593
750,0.101286485
749,0.101297129
749,0.102546248
748,0.103167716
747,0.103993427
746,0.103377202
745,0.104611005
744,0.102768323
744,0.103997717
743,0.105016875
742,0.101357524
741,0.100555181
740,0.102585007
739,0.10218139
739,0.09935855
738,0.100777838
737,0.102183119
736,0.099585545
735,0.099987596
735,0.104385189
734,0.106766381
733,0.105564583
732,0.102383998
731,0.097236222
730,0.106923188
730,0.109083518
729,0.090558946
728,0.11160394
727,0.096291271
727,0.126439369
726,0.095128639
725,0.113666062
724,0.111303521
723,0.113606409
723,0.116290436
722,0.117996881
721,0.112748178
720,0.124673243
719,0.094235073
719,0.10287696
718,0.112063765
717,0.09195862
716,0.10971977
716,0.109505683
715,0.109858849
714,0.114009781
713,0.116061086
713,0.114890342
712,0.116171031
711,0.117074595
710,0.117784924
709,0.117366201
709,0.116579147
708,0.118218239
707,0.117243903
706,0.117389991
706,0.116046045
705,0.117298258
704,0.120766233
703,0.119243682
703,0.123614057
702,0.117674737
701,0.120565955
701,0.114647416
700,0.120095912
699,0.120957045
698,0.122724243
698,0.118845024
697,0.124416608
696,0.134853583
695,0.124113571
695,0.12405306
694,0.120387927
693,0.123207516
693,0.122071334
692,0.119331305
691,0.128381106
690,0.119217985
690,0.115250945
689,0.115026065
688,0.124369021
687,0.10909779
687,0.084881873
686,0.133153929
685,0.130790083
685,0.133341857
684,0.129750931
683,0.133343181
683,0.133954614
682,0.135089312
681,0.134993765
680,0.134905065
680,0.135506668
679,0.135938349
678,0.13601352
678,0.137127935
677,0.136687364
676,0.136593324
676,0.138036314
675,0.136569899
674,0.137498162
674,0.138079636
673,0.138829306
672,0.138387764
672,0.13625782
671,0.138521402
670,0.138922963
670,0.13949853
669,0.141065023
668,0.14163311
668,0.138683545
667,0.141410233
666,0.139303227
666,0.14152165
665,0.142408025
664,0.140476472
664,0.140535125
663,0.139928806
662,0.142453265
662,0.143485313
661,0.141897892
660,0.141456259
660,0.14052907
659,0.138462704
658,0.139168765
658,0.140355437
657,0.13182574
656,0.115238886
656,0.112114625
655,0.134111535
654,0.136096874
654,0.143373554
653,0.140049252
652,0.144250207
652,0.139342622
651,0.135729753
651,0.145788306
650,0.143447024
649,0.130353042
649,0.138936523
648,0.138354263
647,0.138084303
647,0.139225469
646,0.140992978
645,0.143370546
645,0.144650371
644,0.148422635
644,0.146266334
